☆央卫☆,#genre#
福建龙岩新闻综合频道,http://stream.lytv.net.cn/2/sd/live.m3u8
福建龙岩公共频道,http://stream.lytv.net.cn/1/sd/live.m3u8
福建晋江电视,http://stream.jinjiang.tv/1/sd/live.m3u8#http://stream.jinjiang.tv/1/sd/live.m3u8?_upt=7738cbdd1569250965
福建漳州一套新闻综合频道,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
福建南岸综合,http://natv.cnjrna.com:3000/channel/sovp/1000000000000018/video_1564_none.m3u8
福建福清综合,http://60.191.47.55/tv_radio_37652/tv_channel_699__redirect__37652.m3u8
福建厦门影视频道,http://112.50.243.8/PLTV/88888888/224/3221226764/1.m3u8
福建厦门生活频道,http://112.50.243.8/PLTV/88888888/224/3221226760/1.m3u8
福建厦门综合频道,http://112.50.243.8/PLTV/88888888/224/3221226814/1.m3u8
福建厦门海峡频道,http://112.50.243.8/PLTV/88888888/224/3221226777/1.m3u8
福建宁德2频道,http://112.50.243.8/PLTV/88888888/224/3221226635/1.m3u8
福建平潭综合,http://31191.hlsplay.aodianyun.com/tv_radio_31191/tv_channel_907.m3u8
福建宁化电视频道,http://fjnh.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
福建尤溪电视,http://38269.hlsplay.aodianyun.com/tv_radio_38269/tv_channel_767.m3u8
福建漳浦综合,http://220.161.87.62:8800/hls/0/index.m3u8
福建尤溪,http://222.186.61.82/tv_radio_38269/tv_channel_767__redirect__38269.m3u8
江西抚州综合,http://111.75.179.195:30767/video/live_vide.m3u8
山东潍坊1,http://stream.wfcmw.cn/1/sd/live.m3u8#http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=b1b7b4bb1577693205
山东潍坊2,http://stream.wfcmw.cn/2/sd/live.m3u8#http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=eb90b9cd1577693284
山东潍坊3,http://stream.wfcmw.cn/3/sd/live.m3u8#http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=f89392db1577693316
山东潍坊4,http://stream.wfcmw.cn/4/sd/live.m3u8#http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=0e8b54001577693372
山东东营综合频道,http://stream.hhek.cn/xwzh/sd/live.m3u8
山东东营公共频道,http://stream.hhek.cn/ggpd/sd/live.m3u8
山东东营科教频道,http://stream.hhek.cn/dyjy/sd/live.m3u8
山东潍坊高密综合,http://livealone302.iqilu.com/gaomi/gaomi_tv01/playlist.m3u8
山东潍坊高密党建,http://livealone302.iqilu.com/gaomi/gaomi_tv02/playlist.m3u8
山东潍坊安丘新闻,http://jsylivealone302.iqilu.com/live/anqiu_tv01/index.m3u8
山东潍坊安丘民生,http://jsylivealone302.iqilu.com/live/anqiu_tv02/index.m3u8
山东潍坊诸城新闻,http://jsyaudiolive302.iqilu.com/live/zhucheng_tv01.m3u8
山东潍坊诸城生活,http://jsyaudiolive302.iqilu.com/live/zhucheng_tv02.m3u8
山东潍坊奎文电视台,http://jsylivealone302.iqilu.com/live/kuiwen_tv01/index.m3u8
山东烟台龙口综

合,http://jsylivealone302.iqilu.com/live/longkou_tv01/index.m3u8#http://yslk.chinashadt.com:1635/live/stream:di1.strea

m_360p/playlist.m3u8#http://yslk.chinashadt.com:1635/live/stream:di1.stream/playlist.m3u8
山东烟台龙口生活,http://jsylivealone302.iqilu.com/live/longkou_tv02/index.m3u8
山东烟台福山综合,http://jsylivealone302.iqilu.com/live/fushan_tv01/index.m3u8
山东烟台栖霞综合,http://jsylivealone302.iqilu.com/live/qixia_tv01/index.m3u8
山东烟台蓬莱新闻,http://jsylivealone302.iqilu.com/live/penglai_tv01.m3u8
山东烟台蓬莱综合,http://jsylivealone302.iqilu.com/live/penglai_tv02.m3u8
山东烟台莱州综合,http://jsylivealone302.iqilu.com/live/laizhou_tv01.m3u8
山东威海文登一套,http://jsylivealone302.iqilu.com/live/wendeng_tv01.m3u8
山东威海文登二套,http://jsylivealone302.iqilu.com/live/wendeng_tv02.m3u8
山东威海乳山一套,http://jsylivealone302.iqilu.com/live/rushan_tv01.m3u8
山东威海乳山二套,http://jsylivealone302.iqilu.com/live/rushan_tv02.m3u8
山东青岛即墨综

合,http://jsylivealone302.iqilu.com/live/jimo_tv01.m3u8#http://jsylivealone302.iqilu.com/live/jimo_tv02.m3u8
山东青岛李沧综合,http://live.lcqtv.com:88/live/lcqtv.m3u8
山东德州新闻,http://video.dztv.tv:1935/live/xwzh_bq/playlist.m3u8
山东德州公共,http://video.dztv.tv:1935/live/dzgg_bq/playlist.m3u8
山东德州图文,http://video.dztv.tv:1935/live/dztw_bq/playlist.m3u8#http://video.dztv.tv:1935/live/dztw_gq/playlist.m3u8
山东德州平原新闻,http://livealone302.iqilu.com/pingyuan/pingyuan_tv01/playlist.m3u8
山东德州武城新闻,http://jsylivealone302.iqilu.com/live/wucheng_tv01/index.m3u8
山东德州武城影视,http://jsylivealone302.iqilu.com/live/wucheng_tv02/index.m3u8
山东德州夏津综合,http://jsylivealone302.iqilu.com/live/xiajin_tv01/index.m3u8
山东德州夏津公共,http://jsylivealone302.iqilu.com/live/xiajin_tv02/index.m3u8
山东淄博临淄新闻,http://jsylivealone302.iqilu.com/live/linzi_tv01.m3u8
山东淄博临淄二套,http://jsylivealone302.iqilu.com/live/linzi_tv02.m3u8
山东菏泽成武综合,http://jsylivealone302.iqilu.com/live/chengwu_tv01.m3u8
山东菏泽成武综艺,http://jsylivealone302.iqilu.com/live/chengwu_tv02.m3u8
山东菏泽东明综合,http://jsylivealone302.iqilu.com/live/dongming_tv01.m3u8
山东菏泽曹县综合,http://jsylivealone302.iqilu.com/live/caoxian_tv01/index.m3u8
山东菏泽定陶一套,http://jsylivealone302.iqilu.com/live/dingtao_tv01/index.m3u8
山东菏泽定陶二套,http://jsylivealone302.iqilu.com/live/dingtao_tv02/index.m3u8
山东滨州惠民综合,http://jsylivealone302.iqilu.com/live/huimin_tv01/index.m3u8
山东滨州惠民影视,http://jsylivealone302.iqilu.com/live/huimin_tv02/index.m3u8
山东茌平综合,http://jsylivealone302.iqilu.com/live/chiping_tv01.m3u8
山东茌平生活,http://jsylivealone302.iqilu.com/live/chiping_tv02.m3u8
山东临清电视台,http://livealone302.iqilu.com/linqing/linqing_tv01/playlist.m3u8
山东临清信息,http://jsylivealone302.iqilu.com/live/linqing_tv02/index.m3u8
山东泰安宁阳一套,http://jsylivealone302.iqilu.com/live/ningyang_tv01/index.m3u8
山东泰安宁阳二套,http://jsylivealone302.iqilu.com/live/ningyang_tv02/index.m3u8
山东泰安岱岳综合,http://222.132.191.115:8083/videos/live/10/33/3hQrd4b1jKuEk/3hQrd4b1jKuEk.M3U8
山东日照莒县一套,http://61.162.225.122:8181/live/test1.m3u8
山东日照莒县二套,http://61.162.225.122:8181/live/test2.m3u8
山东费县综合,http://jsylivealone302.iqilu.com/live/feixian_tv01/index.m3u8
山东费县生活,http://jsylivealone302.iqilu.com/live/feixian_tv02/index.m3u8
山东河东综合,http://jsylivealone302.iqilu.com/live/hedong_tv02/index.m3u8
山东河东影视,http://jsylivealone302.iqilu.com/live/hedong_tv01/index.m3u8
山东临沭一套,http://jsylivealone302.iqilu.com/live/linshu_tv01/index.m3u8
山东兰陵综合,http://jsylivealone302.iqilu.com/live/lanling_tv01.m3u8
山东兰陵公共,http://jsylivealone302.iqilu.com/live/lanling_tv02.m3u8
山东罗庄一套,https://jsylivealone302.iqilu.com/live/luozhuang_tv01.m3u8
山东沂南综合,https://jsylivealone302.iqilu.com/live/yinan_tv01/index.m3u8
山东沂南旅游,https://jsylivealone302.iqilu.com/live/yinan_tv02/index.m3u8
山东沂水综合,https://jsylivealone302.iqilu.com/live/yishui_tv01/index.m3u8
山东沂水二套,https://jsylivealone302.iqilu.com/live/yishui_tv02/index.m3u8
山东郯城综合,https://jsylivealone302.iqilu.com/live/tancheng_tv01/index.m3u8
山东郯城二套,https://jsylivealone302.iqilu.com/live/tancheng_tv02/index.m3u8
山东枣庄新闻,http://stream.zzgd.tv/1/sd/live.m3u8
山东枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8
山东枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8
山东枣庄峄城一套,http://jsylivealone302.iqilu.com/live/yicheng_tv01/index.m3u8
山东生活,http://120.221.5.102:8089/PLTV/88888888/224/3221225841/index.m3u8
山东综艺,http://120.221.5.102:8089/PLTV/88888888/224/3221225855/index.m3u8
山东齐鲁,http://120.221.5.102:8089/PLTV/88888888/224/3221226045/index.m3u8
山东农科,http://120.221.5.102:8089/PLTV/88888888/224/3221226018/index.m3u8
山东公共,http://120.221.5.102:8089/PLTV/88888888/224/3221226077/index.m3u8
山东体育,http://120.221.44.101:8089/PLTV/88888888/224/3221226075/index.m3u8
山东少儿,http://120.221.5.102:8089/PLTV/88888888/224/3221226001/index.m3u8
山东济南长清新闻,http://jsylivealone302.iqilu.com/live/changqing_tv01.m3u8
山东济南长清生活,http://jsylivealone302.iqilu.com/live/changqing_tv02.m3u8
山东济南商河综合,http://jsylivealone302.iqilu.com/live/shanghe_tv01.m3u8
山东济南商河影视,http://jsylivealone302.iqilu.com/live/shanghe_tv02.m3u8
山东淄博新闻蓝

光,http://120.221.5.111:8089/PLTV/88888888/224/3221225986/index.m3u8#http://120.221.5.113:8089/PLTV/88888888/224/32212

25986/index.m3u8
山东淄博公共蓝

光,http://120.221.5.113:8089/PLTV/88888888/224/3221226014/index.m3u8#http://120.221.5.111:8089/PLTV/88888888/224/32212

26014/index.m3u8
山东淄博沂源新闻,http://jsylivealone302.iqilu.com/live/yiyuan_tv01/index.m3u8
山东淄博沂源生活,http://jsylivealone302.iqilu.com/live/yiyuan_tv02/index.m3u8
山东德州陵城新闻,http://jsylivealone302.iqilu.com/live/lingcheng_tv01/index.m3u8
山东济宁微山一套,http://jsylivealone302.iqilu.com/live/weishan_tv02.m3u8
山东济宁微山二套,http://jsylivealone302.iqilu.com/live/weishan_tv01.m3u8
山东济宁梁山综合,http://sdls.chinashadt.com:2036/live/2.stream/chunklist_w1944659830.m3u8
山东潍坊寒亭新闻,http://jsylivealone302.iqilu.com/live/hanting_tv01/index.m3u8
山东潍坊青州新

闻,http://sdqz.chinashadt.com:2036/live/stream:1.stream_360p/playlist.m3u8#http://sdqz.chinashadt.com:2036/live/stream

:1.stream/playlist.m3u8
山东潍坊青州文

旅,http://sdqz.chinashadt.com:2036/live/stream:3.stream_360p/playlist.m3u8#http://sdqz.chinashadt.com:2036/live/stream

:3.stream/playlist.m3u8
山东菏泽鄄城综艺,http://jsylivealone302.iqilu.com/live/juancheng_tv02/index.m3u8
山东菏泽单县综合,http://jsylivealone302.iqilu.com/live/shanxian_tv01/index.m3u8
山东东营利津综合,http://sdlj.chinashadt.com:2036/live/lijin.stream/chunklist_w231562167.m3u8
山东东营利津文化,http://sdlj.chinashadt.com:2036/live/shenghuo.stream/chunklist_w1506535972.m3u8
山东烟台龙口党

建,http://yslk.chinashadt.com:1635/live/stream:di2.stream_360p/playlist.m3u8#http://yslk.chinashadt.com:1635/live/stre

am:di2.stream/playlist.m3u8
山东泰安新泰综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
山东泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
山东枣庄滕州综合,https://jsylivealone302.iqilu.com/live/tengzhou_tv01/index.m3u8
山东枣庄滕州民生,https://jsylivealone302.iqilu.com/live/tengzhou_tv02/index.m3u8
山东枣庄台儿庄一,http://jsylivealone302.iqilu.com/live/taierzhuang_tv01/index.m3u8
山东潍坊一套新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=9148f0a51578381735
山东潍坊二套经济生活,http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=5573adc41578381768
山东潍坊三套公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=501689e01578381799
山东潍坊四套科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=d0311afc1578381834
山东德州都市,http://video.dztv.tv:1935/live/dspd_gq/playlist.m3u8
山东菏泽一套新闻综合频道,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
山东菏泽二套经济生活频道,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
山东菏泽三套影视频道,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
山东滨州一套新闻综合频道,http://stream.bzcm.net/2/sd/live.m3u8
山东滨州二套公共频道,http://stream.bzcm.net/1/sd/live.m3u8
山东茌平电视台综合频道,http://jsylivealone302.iqilu.com/live/chiping_tv01/index.m3u8
山东茌平电视台生活频道,http://jsylivealone302.iqilu.com/live/chiping_tv02/index.m3u8
山东日照新闻综合频道,http://stream.rzw.com.cn/xwzh/playlist.m3u8?_upt=810375db1578376424
山东日照科教频道,http://stream.rzw.com.cn/ggpd/playlist.m3u8?_upt=371268ca1578376455
山东日照公共频道,http://stream.rzw.com.cn/kzpd/playlist.m3u8?_upt=a0aefca11578376489
山东日照图文频道,http://stream.rzw.com.cn/fcpd/playlist.m3u8?_upt=3621b8921578376513
山东临沂公共频道,http://live.ilinyi.net/channels/tvie/linyigonggong/flv:500k/live?1578369461917
山东临沂农科频道,http://live.ilinyi.net/channels/tvie/linyicaijing/flv:500k/live?1578369498012
山东枣庄新闻综合频道,http://stream.zzgd.tv/1/playlist.m3u8
山东枣庄公共频道,http://stream.zzgd.tv/3/playlist.m3u8
山东德州综合台,http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
山东德州公共台,http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8
河南卫视,http://112.50.243.8/PLTV/88888888/224/3221225842/1.m3u8
河南移动戏曲,http://117.158.206.60:9080/live/xqb.m3u8
河南武术世界,http://117.158.206.60:9080/live/wssj.m3u8
河南睛彩开封,http://117.158.206.60:9080/kaifeng/kftv4.m3u8
河南晴彩中原,http://117.158.206.60:9080/live/live30_tzwj_500k.m3u8
河南开封新闻,http://117.158.206.60:9080/kaifeng/kftv1.m3u8
河南开封图文,http://117.158.206.60:9080/kaifeng/kftv2.m3u8
河南开封公共,http://117.158.206.60:9080/kaifeng/kftv3.m3u8
河南民生频道,http://117.158.206.60:9080/live/live29_tzwj_500k.m3u8
河南南阳新闻,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_142.m3u8
河南南阳科教,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_296.m3u8
河南梨圆频道,http://117.158.206.60:9080/live/lypd.m3u8
河南洛阳一套综合频道,http://live1.lytv.com.cn:1935/live/LYTV11/playlist.m3u8
河南南阳二套公共频道,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_295.m3u8
湖北武汉科技生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
湖北武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
湖北武汉海外,http://stream.appwuhan.com/6tzb/sd/live.m3u8
湖北十堰新闻,https://p2bj.weizan.cn/351104/837056569960221505/live.m3u8
湖北十堰公共,https://p2bj.weizan.cn/351104/694292401376336037/live.m3u8
湖北荆门新闻台,http://live.jmtv.com.cn/xwzh/sd/live.m3u8
湖北仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
湖北仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
湖北大冶一套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102TC1T.m3u8
湖北大冶二套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102TC2T.m3u8
湖北鹤峰综合频道,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100hftv.m3u8
湖北大悟综合,http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129dwzhpd.m3u8
湖北广水新闻综合,http://guangshui.live.tempsource.cjyun.org/videotmp/s10146GSXW.m3u8
湖北吉州新闻综合,http://218.204.153.158/10.m3u8
湖北十堰新闻频道,http://fangxian.tempsource.cjyun.org/videotmp/s10064fxtv1.m3u8
湖南茶频道,http://112.17.40.140/PLTV/88888888/224/3221226744/index.m3u8
湖南娄底综合台,http://mms.ldntv.cn:1935/live/zonghe/playlist.m3u8
湖南溆浦频道,http://liveplay.rednet.cn/live/xupu_tv.m3u8
湖南长沙影视台,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.m3u8
湖南湘西公共台,http://36514.hlsplay.aodianyun.com/tv_radio_36514/tv_channel_1381.m3u8
湖南湘潭综合台,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湖南云溪新闻频道,http://liveplay.rednet.cn/live/yunxi_tv.m3u8
湖南张家界公共频道,http://stream.zjjrtv.com/zjjtv2/playlist.m3u8
湖南张家界新闻频道,http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
湖南沅陵新闻综合,https://40874.hlsplay.aodianyun.com/tv_radio_40874/tv_channel_1729.m3u8
湖南沅陵电视剧频道,https://40874.hlsplay.aodianyun.com/tv_radio_40874/tv_channel_1730.m3u8
湖南沅陵娱乐频道,https://40874.hlsplay.aodianyun.com/tv_radio_40874/tv_channel_1731.m3u8
湖南张家界公共,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
湖南都市,http://kjol.cc/proxy/hunan.php?id=346
湖南金鹰纪实,http://kjol.cc/proxy/hunan.php?id=316
湖南金鹰卡通,http://kjol.cc/proxy/hunan.php?id=287
湖南教育电视台,http://pull.hnedutv.com/live/edutv.m3u8
湖南娄底综合,http://218.77.102.118:1935/live/zonghe/playlist.m3u8
湖南长沙地铁移动,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_356.m3u8
湖南长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8
湖南长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8
湖南衡山,http://hnhs.chinashadt.com:1936/hnhs/tv6.stream/chunklist_w541918932.m3u8
湖南路口,http://vod.zzlknews.cn:40731/live/_definst_/lxzh/chunklist_w904502203.m3u8
湖南金鹰纪实 SD,http://112.17.40.140/PLTV/88888888/224/3221226831/index.m3u8
广东卫视,http://112.17.40.140/PLTV/88888888/224/3221226225/index.m3u8
广东南方卫视,http://39.134.156.12/PLTV/88888888/224/3221225614/index.m3u8
广东戏曲,http://szlive.grtn.cn/lnxq/sd/live.m3u8
广东江门综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8
广东蛇口电视台,http://218.17.99.211:5080/hls/ttsw6ccn.m3u8
广东佛山综合,http://dslive.grtn.cn/fszh/sd/live.m3u8
广东韶关综合,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8
广东潮州综合,http://live.zscz0768.com/live/zhpd.m3u8#http://dslive.grtn.cn/czzh/sd/live.m3u8
广东潮州公共,http://live.zscz0768.com/live/ggpd.m3u8
广东河源综合,http://dslive.grtn.cn/hyzh/sd/live.m3u8#http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
广东河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
广东揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8
广东湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
广东汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
广东云浮综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8
广东肇庆综合,http://dslive.grtn.cn/zqzh/playlist.m3u8
广东珠海1,http://dslive.grtn.cn/zhzh/sd/live.m3u8
广东惠州综合,http://dslive.grtn.cn/hzzh/sd/live.m3u8
广东电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
广东清远综合频道,http://hls.wiseqx.com/live/qxzh.m3u8
广东清远公共频道,http://hls.wiseqx.com/live/qxgg.m3u8
广东韶关公共频道,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
广东阳江公共频道,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8
广东阳江新闻频道,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
广东湛江公共频道,http://120.237.237.11:8000/public/HDCH02/playlist.m3u8
广西贺州综合,http://live.mudu.tv/watch/kwe7ad.m3u8
广西柳州新闻频道,http://liveplay.lztvnet.com/live/31750_cc3fcb0f68b311e992905cb9018cf0d4.m3u8
广西柳州公共,http://39.135.32.29:6610/000000001000/lzgg/1.m3u8?IASHttpSessionId=OTT
广西柳州科教,http://liveplay.lztvnet.com/live/31750_e1bbfc0b68b311e992905cb9018cf0d4.m3u8
广西田东电视台,http://live.mudu.tv/watch/nczet8.m3u8
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225640/chunklist.m3u8
重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225638/1.m3u8
重庆科教,http://219.153.252.50/PLTV/88888888/224/3221225639/1.m3u8
重庆汽摩,http://219.153.252.50/PLTV/88888888/224/3221225642/1.m3u8
重庆少儿,http://219.153.252.50/PLTV/88888888/224/3221225646/1.m3u8
重庆时尚,http://219.153.252.50/PLTV/88888888/224/3221225636/chunklist.m3u8
重庆国际,http://219.153.252.50/PLTV/88888888/224/3221225623/chunklist.m3u8
重庆移动,http://219.153.252.50/PLTV/88888888/224/3221225628/chunklist.m3u8
重庆手持电视,http://219.153.252.50/PLTV/88888888/224/3221225637/1.m3u8
重庆文体娱乐,http://219.153.252.50/PLTV/88888888/224/3221225641/1.m3u8
重庆公共农村,http://219.153.252.50/PLTV/88888888/224/3221225626/chunklist.m3u8
重庆生活资讯,http://219.153.252.50/PLTV/88888888/224/3221225629/chunklist.m3u8
重庆涪陵综合,http://livefuling.chinamcache.com/liveful/fldszb001.m3u8
重庆川江综合,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_25.stream/chunklist.m3u8
重庆两瓶,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/chunklist.m3u8
重庆江津新闻综合,http://jiangjinlive.cbg.cn:1935/ch1.m3u8
重庆江津文化旅游,http://jiangjinlive.cbg.cn:1935/ch2.m3u8
重庆江津经济生活,http://jiangjinlive.cbg.cn:1935/ch0.m3u8
重庆万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
重庆万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
